ad_archive_id,collation_id,is_active,start_date_formatted,end_date_formatted,page_name,snapshot.page_name,snapshot.title,snapshot.body.text,snapshot.cta_text,snapshot.display_format,snapshot.link_url,domain,url_path,utm_source,utm_medium,utm_campaign,category_code,utm_term,utm_content,funding_type_label,supplier_label,brand_label,campaign_period,creative_format,card_title,card_body,card_cta_text,card_image_url,card_video_hd_url,publisher_platform,country,retailer,platform,channel,snapshot_week,snapshot_month,publisher_platform_clean,facebook,instagram,audience_network,messenger,threads,whatsapp,landing_page_type,is_official_cw,mentions_cw_brand,tga_risk_flag,snapshot_date,start_date_formatted_dt,snapshot_run_datetime,campaign_age_days
1604958594559638,,True,2026-06-14 07:00:00,2026-06-14 07:00:00,Chemist Warehouse,Chemist Warehouse,Fast Relief When It Hits,"Explosive stomach? Gastrosyl helps slow things down fast, so you can get back to your day with confidence and control.",Shop now,IMAGE,https://www.chemistwarehouse.com.au/buy/148103/gastrosyl-loperamide-2mg-20-capsules,www.chemistwarehouse.com.au,/buy/148103/gastrosyl-loperamide-2mg-20-capsules,,,,,,,Not Specified,,,,,,,,,,"['FACEBOOK', 'INSTAGRAM']",,,,,2026-W24,2026-06,"FACEBOOK, INSTAGRAM",True,True,False,False,False,False,SKU Product,True,False,False,2026-06-15,2026-06-14 07:00:00,2026-06-15 17:13:39.776494,1
1625452035190193,2258267551247521,True,2026-06-12 07:00:00,2026-06-14 07:00:00,Chemist Warehouse,Chemist Warehouse,{{product.name}},{{product.brand}},Shop now,DCO,https://www.chemistwarehouse.com.au/shop-online/993/maybelline?utm_source=facebook&utm_medium=social&utm_campaign=au_cw_oa_facebook_social_lorealaustraliaptyltd_maybelline_648_jun25_100456-oa_video-image&utm_term=traffic&utm_content=video-image_branding,www.chemistwarehouse.com.au,/shop-online/993/maybelline,facebook,social,au_cw_oa_facebook_social_lorealaustraliaptyltd_maybelline_648_jun25_100456-oa_video-image,648,traffic,video-image_branding,O&O,Lorealaustraliaptyltd,Maybelline,jun25,video-image,Shop Maybelline at Chemist Warehouse,"1/2 price off RRP new Maybelline drops, exclusive to Chemist Warehouse",Shop Now,,https://video-ord5-3.xx.fbcdn.net/o1/v/t2/f2/m366/AQNTTYyVcFr8inG9Pn6i5fsL5ESSQuIputWk8936dhPiyHuR8FadCsEbrvfNPIzAWSehRJEhNU98ssSjYv-LmyJ6Uw8xNchvnm94VJ3jYAeXxA.mp4?_nc_cat=110&_nc_sid=b66105&_nc_ht=video-ord5-3.xx.fbcdn.net&_nc_ohc=8YOwZb5FamwQ7kNvwE9_VHP&efg=eyJ2ZW5jb2RlX3RhZyI6Inhwdl9wcm9ncmVzc2l2ZS5WSV9VU0VDQVNFX1BST0RVQ1RfVFlQRS4uQzMuNzIwLmRhc2hfaDI2NC1iYXNpYy1nZW4yXzcyMHAiLCJ4cHZfYXNzZXRfaWQiOjE3MDM4NjIwMDQzMDA2MDAsImFzc2V0X2FnZV9kYXlzIjoyLCJ2aV91c2VjYXNlX2lkIjoxMDc5OSwiZHVyYXRpb25fcyI6MjgsInVybGdlbl9zb3VyY2UiOiJ3d3cifQ%3D%3D&ccb=17-1&vs=1d5cf544d226be0b&_nc_vs=HBksFQIYRWZiX2VwaGVtZXJhbC82NzQyN0NFNUE3MzMzMDA5RTY2QzQzODkyM0Q4RTA4RV9tdF8xX3ZpZGVvX2Rhc2hpbml0Lm1wNBUAAsgBEgAVAhhAZmJfcGVybWFuZW50Lzc1NDFENjkxODk5NkJEREVFNEI2QTk4RDc0MDA2OTg3X2F1ZGlvX2Rhc2hpbml0Lm1wNBUCAsgBEgAoABgAGwKIB3VzZV9vaWwBMRJwcm9ncmVzc2l2ZV9yZWNpcGUBMRUAACbw7JmY6emGBhUCKAJDMywXQDxVP3ztkWgYGWRhc2hfaDI2NC1iYXNpYy1nZW4yXzcyMHARAHUAZd6oAQA&_nc_gid=62j-fWfUFMxiG7ltnz0bIg&_nc_ss=7f289&_nc_zt=28&oh=00_Af9GeZfZzwGT2jWqy2JsDPVy1dj_4pgxn2HyimjiYP1wYQ&oe=6A34EA0A,"['FACEBOOK', 'INSTAGRAM', 'AUDIENCE_NETWORK', 'MESSENGER', 'WHATSAPP', 'THREADS']",au,cw,facebook,social,2026-W24,2026-06,"FACEBOOK, INSTAGRAM, AUDIENCE_NETWORK, MESSENGER, WHATSAPP, THREADS",True,True,True,True,True,True,Brand/Category Page,True,False,False,2026-06-15,2026-06-12 07:00:00,2026-06-15 17:13:39.776494,3
1397790645512198,832062556397315,True,2026-06-12 07:00:00,2026-06-14 07:00:00,Chemist Warehouse,Chemist Warehouse,{{product.name}},{{product.brand}},Shop now,DCO,https://www.chemistwarehouse.com.au/shop-online/2368/voost?utm_source=facebook&utm_medium=social&utm_campaign=au_cw_oa_facebook_social_proctergambleaustralia_voost_81_2026_100434-oa_video-image&utm_term=conversion&utm_content=video-image_all,www.chemistwarehouse.com.au,/shop-online/2368/voost,facebook,social,au_cw_oa_facebook_social_proctergambleaustralia_voost_81_2026_100434-oa_video-image,81,conversion,video-image_all,O&O,Proctergambleaustralia,Voost,2026,video-image,"Your day, your BOOST!","TRY VOOST HYDRATE NOW!
Always read the label and follow the directions for use.",Shop Now,https://scontent-ord5-1.xx.fbcdn.net/v/t39.35426-6/709568100_965780382879078_7629556459770141215_n.jpg?_nc_cat=101&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=YclFOVFLKKEQ7kNvwG0OjrP&_nc_oc=Adrp-1jNOEIZKrmNFeeCcYD9s5x-BX3pDdafWbakRD32XM6OJbT9GBqQdxFRKDBIlKA&_nc_zt=14&_nc_ht=scontent-ord5-1.xx&_nc_gid=62j-fWfUFMxiG7ltnz0bIg&_nc_ss=7f289&oh=00_Af8PolpcLMmSqBgl8GZnoT7jWIpZsp-eilKNosEVvCJP5w&oe=6A350C80,,"['FACEBOOK', 'INSTAGRAM', 'AUDIENCE_NETWORK', 'MESSENGER', 'THREADS']",au,cw,facebook,social,2026-W24,2026-06,"FACEBOOK, INSTAGRAM, AUDIENCE_NETWORK, MESSENGER, THREADS",True,True,True,True,True,False,Brand/Category Page,True,False,False,2026-06-15,2026-06-12 07:00:00,2026-06-15 17:13:39.776494,3
1913851775942081,931710783225133,True,2026-06-12 07:00:00,2026-06-14 07:00:00,Chemist Warehouse,Chemist Warehouse,{{product.name}},{{product.brand}},Shop now,DCO,https://www.chemistwarehouse.com.au/shop-online/2368/voost?utm_source=facebook&utm_medium=social&utm_campaign=au_cw_oa_facebook_social_proctergambleaustralia_voost_81_2026_100434-oa_video-image&utm_term=conversion&utm_content=video-image_all,www.chemistwarehouse.com.au,/shop-online/2368/voost,facebook,social,au_cw_oa_facebook_social_proctergambleaustralia_voost_81_2026_100434-oa_video-image,81,conversion,video-image_all,O&O,Proctergambleaustralia,Voost,2026,video-image,"Your day, your BOOST!","TRY VOOST HYDRATE NOW!
Always read the label and follow the directions for use.",Shop Now,https://scontent-ord5-1.xx.fbcdn.net/v/t39.35426-6/709823039_27355126457520396_2198489696700447043_n.jpg?_nc_cat=101&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=4gaD7UZHmxkQ7kNvwElRNVp&_nc_oc=AdoU26c-VBVGJT7ClfzIHCgUD_YwAH6szErmxYkNomUWewaQ2ni4DHeHZ4ZJoJDyQ2U&_nc_zt=14&_nc_ht=scontent-ord5-1.xx&_nc_gid=62j-fWfUFMxiG7ltnz0bIg&_nc_ss=7f289&oh=00_Af9VXpY7QB-KFc8yeB4UbZTdhqaMrB2icrIUlpIHfbzixQ&oe=6A34E8A5,,"['FACEBOOK', 'INSTAGRAM', 'AUDIENCE_NETWORK', 'MESSENGER', 'THREADS']",au,cw,facebook,social,2026-W24,2026-06,"FACEBOOK, INSTAGRAM, AUDIENCE_NETWORK, MESSENGER, THREADS",True,True,True,True,True,False,Brand/Category Page,True,False,False,2026-06-15,2026-06-12 07:00:00,2026-06-15 17:13:39.776494,3
1680977506284709,1051169654262409,True,2026-06-12 07:00:00,2026-06-14 07:00:00,Chemist Warehouse,Chemist Warehouse,{{product.name}},{{product.brand}},Shop now,DCO,https://www.chemistwarehouse.com.au/shop-online/542/fragrances?brand=Tommy%20Hilfiger&utm_source=facebook&utm_medium=social&utm_campaign=au_cw_oa_facebook_social_luxasiaoceania_tommyhilfiger_542_jun25_100594-oa_video-image&utm_term=traffic&utm_content=video-image_,www.chemistwarehouse.com.au,/shop-online/542/fragrances,facebook,social,au_cw_oa_facebook_social_luxasiaoceania_tommyhilfiger_542_jun25_100594-oa_video-image,542,traffic,video-image_,O&O,Luxasiaoceania,Tommyhilfiger,jun25,video-image,Be Forever Iconic. ,Discover Tommy Forever and explore the optimism of the American style and shape each day and every moment for the better.,Shop Now,https://scontent-ord5-1.xx.fbcdn.net/v/t39.35426-6/723086263_1365280482328134_1575475399561886176_n.jpg?_nc_cat=101&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=zX8onAWzI88Q7kNvwHMFEoT&_nc_oc=AdpfY8IPyUoOdTVlONsYT_k0Bt7O3BUB0KUta8-es0GAvWSSnM96eFEFAGU4jjDRkJs&_nc_zt=14&_nc_ht=scontent-ord5-1.xx&_nc_gid=62j-fWfUFMxiG7ltnz0bIg&_nc_ss=7f289&oh=00_Af_9gpO-GEAhxcowsktzppSYkoTrIYoqFdZ6aTJdkqy7Wg&oe=6A34ED0B,,"['FACEBOOK', 'INSTAGRAM', 'AUDIENCE_NETWORK', 'MESSENGER', 'WHATSAPP', 'THREADS']",au,cw,facebook,social,2026-W24,2026-06,"FACEBOOK, INSTAGRAM, AUDIENCE_NETWORK, MESSENGER, WHATSAPP, THREADS",True,True,True,True,True,True,Brand/Category Page,True,False,False,2026-06-15,2026-06-12 07:00:00,2026-06-15 17:13:39.776494,3
1764317041402955,1757224872117658,True,2026-06-12 07:00:00,2026-06-14 07:00:00,Chemist Warehouse,Chemist Warehouse,{{product.name}},{{product.brand}},Shop now,DCO,https://www.chemistwarehouse.com.au/shop-online/542/fragrances?brand=Tommy%20Hilfiger&utm_source=facebook&utm_medium=social&utm_campaign=au_cw_oa_facebook_social_luxasiaoceania_tommyhilfiger_542_jun25_100594-oa_video-image&utm_term=traffic&utm_content=video-image_,www.chemistwarehouse.com.au,/shop-online/542/fragrances,facebook,social,au_cw_oa_facebook_social_luxasiaoceania_tommyhilfiger_542_jun25_100594-oa_video-image,542,traffic,video-image_,O&O,Luxasiaoceania,Tommyhilfiger,jun25,video-image,Be Forever Iconic. ,Discover Tommy Forever and explore the optimism of the American style and shape each day and every moment for the better.,Shop Now,,https://video-ord5-2.xx.fbcdn.net/o1/v/t2/f2/m366/AQMfZs9zJXzWwNkwm5OURznXvstaRErXiXm75la0tcfzEaYR9-XvXWolHZrjNrwy1qxvqbcDCQd4DLV9AiO57OAn1AJITLFSl72NKcRS_wrSUg.mp4?_nc_cat=102&_nc_sid=b66105&_nc_ht=video-ord5-2.xx.fbcdn.net&_nc_ohc=fafuwvOXSi0Q7kNvwEyksCE&efg=eyJ2ZW5jb2RlX3RhZyI6Inhwdl9wcm9ncmVzc2l2ZS5WSV9VU0VDQVNFX1BST0RVQ1RfVFlQRS4uQzMuNzIwLmRhc2hfaDI2NC1iYXNpYy1nZW4yXzcyMHAiLCJ4cHZfYXNzZXRfaWQiOjE5Mzk1MjA1MzAyMjY0MTAsImFzc2V0X2FnZV9kYXlzIjozLCJ2aV91c2VjYXNlX2lkIjoxMDc5OSwiZHVyYXRpb25fcyI6OSwidXJsZ2VuX3NvdXJjZSI6Ind3dyJ9&ccb=17-1&vs=934f61efdc7c3024&_nc_vs=HBksFQIYRWZiX2VwaGVtZXJhbC8wQzQ5RDYyMjA2RjNFRDhEOTI2QTUzNkMxRUU4NkNBQl9tdF8xX3ZpZGVvX2Rhc2hpbml0Lm1wNBUAAsgBEgAVAhhAZmJfcGVybWFuZW50L0FCNEE3MUZBMUNFN0E4MjE4N0UyNDlBNDQ1MTZBMEFFX2F1ZGlvX2Rhc2hpbml0Lm1wNBUCAsgBEgAoABgAGwKIB3VzZV9vaWwBMRJwcm9ncmVzc2l2ZV9yZWNpcGUBMRUAACbU8-iD-v7xBhUCKAJDMywXQCNHrhR64UgYGWRhc2hfaDI2NC1iYXNpYy1nZW4yXzcyMHARAHUAZd6oAQA&_nc_gid=62j-fWfUFMxiG7ltnz0bIg&_nc_ss=7f289&_nc_zt=28&oh=00_Af8vssiglEEQsp0H-s3TM9pdpez1ycG94MrJPxV0wOnBwQ&oe=6A34E9FE,"['FACEBOOK', 'INSTAGRAM', 'AUDIENCE_NETWORK', 'MESSENGER', 'WHATSAPP', 'THREADS']",au,cw,facebook,social,2026-W24,2026-06,"FACEBOOK, INSTAGRAM, AUDIENCE_NETWORK, MESSENGER, WHATSAPP, THREADS",True,True,True,True,True,True,Brand/Category Page,True,False,False,2026-06-15,2026-06-12 07:00:00,2026-06-15 17:13:39.776494,3
2109447583327478,980119301396824,True,2026-06-12 07:00:00,2026-06-14 07:00:00,Chemist Warehouse,Chemist Warehouse,{{product.name}},{{product.brand}},Shop now,DCO,https://www.chemistwarehouse.com.au/shop-online/2368/voost?utm_source=facebook&utm_medium=social&utm_campaign=au_cw_oa_facebook_social_proctergambleaustralia_voost_81_2026_100434-oa_video-image&utm_term=conversion&utm_content=video-image_all,www.chemistwarehouse.com.au,/shop-online/2368/voost,facebook,social,au_cw_oa_facebook_social_proctergambleaustralia_voost_81_2026_100434-oa_video-image,81,conversion,video-image_all,O&O,Proctergambleaustralia,Voost,2026,video-image,"Your day, your BOOST!","TRY VOOST HYDRATE NOW!
Always read the label and follow the directions for use.",Shop Now,https://scontent-ord5-1.xx.fbcdn.net/v/t39.35426-6/710745779_1018007363900557_6927852330503784496_n.jpg?_nc_cat=111&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=owBG4XrdbcMQ7kNvwHOqXB-&_nc_oc=AdpRjpRWfnXcn3F-YIBJ_eGmzJLVCkNcGZn313Vy4b4AMqhAbySHt9dVJMw6uUvlD78&_nc_zt=14&_nc_ht=scontent-ord5-1.xx&_nc_gid=62j-fWfUFMxiG7ltnz0bIg&_nc_ss=7f289&oh=00_Af-_d5R7Hzwwkebki6imubSunOg7_DNbizZcj8sHa4lL1g&oe=6A34F033,,"['FACEBOOK', 'INSTAGRAM', 'AUDIENCE_NETWORK', 'MESSENGER', 'THREADS']",au,cw,facebook,social,2026-W24,2026-06,"FACEBOOK, INSTAGRAM, AUDIENCE_NETWORK, MESSENGER, THREADS",True,True,True,True,True,False,Brand/Category Page,True,False,False,2026-06-15,2026-06-12 07:00:00,2026-06-15 17:13:39.776494,3
1365038552166361,1757224872117658,True,2026-06-12 07:00:00,2026-06-14 07:00:00,Chemist Warehouse,Chemist Warehouse,{{product.name}},{{product.brand}},Shop now,DCO,https://www.chemistwarehouse.com.au/shop-online/542/fragrances?brand=Tommy%20Hilfiger&utm_source=facebook&utm_medium=social&utm_campaign=au_cw_oa_facebook_social_luxasiaoceania_tommyhilfiger_542_jun25_100594-oa_video-image&utm_term=traffic&utm_content=video-image_,www.chemistwarehouse.com.au,/shop-online/542/fragrances,facebook,social,au_cw_oa_facebook_social_luxasiaoceania_tommyhilfiger_542_jun25_100594-oa_video-image,542,traffic,video-image_,O&O,Luxasiaoceania,Tommyhilfiger,jun25,video-image,Be Forever Iconic. ,Discover Tommy Forever and explore the optimism of the American style and shape each day and every moment for the better.,Shop Now,,https://video-ord5-2.xx.fbcdn.net/o1/v/t2/f2/m366/AQMfZs9zJXzWwNkwm5OURznXvstaRErXiXm75la0tcfzEaYR9-XvXWolHZrjNrwy1qxvqbcDCQd4DLV9AiO57OAn1AJITLFSl72NKcRS_wrSUg.mp4?_nc_cat=102&_nc_sid=b66105&_nc_ht=video-ord5-2.xx.fbcdn.net&_nc_ohc=fafuwvOXSi0Q7kNvwEyksCE&efg=eyJ2ZW5jb2RlX3RhZyI6Inhwdl9wcm9ncmVzc2l2ZS5WSV9VU0VDQVNFX1BST0RVQ1RfVFlQRS4uQzMuNzIwLmRhc2hfaDI2NC1iYXNpYy1nZW4yXzcyMHAiLCJ4cHZfYXNzZXRfaWQiOjE5Mzk1MjA1MzAyMjY0MTAsImFzc2V0X2FnZV9kYXlzIjozLCJ2aV91c2VjYXNlX2lkIjoxMDc5OSwiZHVyYXRpb25fcyI6OSwidXJsZ2VuX3NvdXJjZSI6Ind3dyJ9&ccb=17-1&vs=934f61efdc7c3024&_nc_vs=HBksFQIYRWZiX2VwaGVtZXJhbC8wQzQ5RDYyMjA2RjNFRDhEOTI2QTUzNkMxRUU4NkNBQl9tdF8xX3ZpZGVvX2Rhc2hpbml0Lm1wNBUAAsgBEgAVAhhAZmJfcGVybWFuZW50L0FCNEE3MUZBMUNFN0E4MjE4N0UyNDlBNDQ1MTZBMEFFX2F1ZGlvX2Rhc2hpbml0Lm1wNBUCAsgBEgAoABgAGwKIB3VzZV9vaWwBMRJwcm9ncmVzc2l2ZV9yZWNpcGUBMRUAACbU8-iD-v7xBhUCKAJDMywXQCNHrhR64UgYGWRhc2hfaDI2NC1iYXNpYy1nZW4yXzcyMHARAHUAZd6oAQA&_nc_gid=62j-fWfUFMxiG7ltnz0bIg&_nc_ss=7f289&_nc_zt=28&oh=00_Af8vssiglEEQsp0H-s3TM9pdpez1ycG94MrJPxV0wOnBwQ&oe=6A34E9FE,"['FACEBOOK', 'INSTAGRAM', 'AUDIENCE_NETWORK', 'MESSENGER', 'WHATSAPP', 'THREADS']",au,cw,facebook,social,2026-W24,2026-06,"FACEBOOK, INSTAGRAM, AUDIENCE_NETWORK, MESSENGER, WHATSAPP, THREADS",True,True,True,True,True,True,Brand/Category Page,True,False,False,2026-06-15,2026-06-12 07:00:00,2026-06-15 17:13:39.776494,3
1017868854171989,2258267551247521,True,2026-06-12 07:00:00,2026-06-14 07:00:00,Chemist Warehouse,Chemist Warehouse,{{product.name}},{{product.brand}},Shop now,DCO,https://www.chemistwarehouse.com.au/shop-online/993/maybelline?utm_source=facebook&utm_medium=social&utm_campaign=au_cw_oa_facebook_social_lorealaustraliaptyltd_maybelline_648_jun25_100456-oa_video-image&utm_term=traffic&utm_content=video-image_branding,www.chemistwarehouse.com.au,/shop-online/993/maybelline,facebook,social,au_cw_oa_facebook_social_lorealaustraliaptyltd_maybelline_648_jun25_100456-oa_video-image,648,traffic,video-image_branding,O&O,Lorealaustraliaptyltd,Maybelline,jun25,video-image,Shop Maybelline at Chemist Warehouse,"1/2 price off RRP new Maybelline drops, exclusive to Chemist Warehouse",Shop Now,,https://video-ord5-3.xx.fbcdn.net/o1/v/t2/f2/m366/AQNTTYyVcFr8inG9Pn6i5fsL5ESSQuIputWk8936dhPiyHuR8FadCsEbrvfNPIzAWSehRJEhNU98ssSjYv-LmyJ6Uw8xNchvnm94VJ3jYAeXxA.mp4?_nc_cat=110&_nc_sid=b66105&_nc_ht=video-ord5-3.xx.fbcdn.net&_nc_ohc=8YOwZb5FamwQ7kNvwE9_VHP&efg=eyJ2ZW5jb2RlX3RhZyI6Inhwdl9wcm9ncmVzc2l2ZS5WSV9VU0VDQVNFX1BST0RVQ1RfVFlQRS4uQzMuNzIwLmRhc2hfaDI2NC1iYXNpYy1nZW4yXzcyMHAiLCJ4cHZfYXNzZXRfaWQiOjE3MDM4NjIwMDQzMDA2MDAsImFzc2V0X2FnZV9kYXlzIjoyLCJ2aV91c2VjYXNlX2lkIjoxMDc5OSwiZHVyYXRpb25fcyI6MjgsInVybGdlbl9zb3VyY2UiOiJ3d3cifQ%3D%3D&ccb=17-1&vs=1d5cf544d226be0b&_nc_vs=HBksFQIYRWZiX2VwaGVtZXJhbC82NzQyN0NFNUE3MzMzMDA5RTY2QzQzODkyM0Q4RTA4RV9tdF8xX3ZpZGVvX2Rhc2hpbml0Lm1wNBUAAsgBEgAVAhhAZmJfcGVybWFuZW50Lzc1NDFENjkxODk5NkJEREVFNEI2QTk4RDc0MDA2OTg3X2F1ZGlvX2Rhc2hpbml0Lm1wNBUCAsgBEgAoABgAGwKIB3VzZV9vaWwBMRJwcm9ncmVzc2l2ZV9yZWNpcGUBMRUAACbw7JmY6emGBhUCKAJDMywXQDxVP3ztkWgYGWRhc2hfaDI2NC1iYXNpYy1nZW4yXzcyMHARAHUAZd6oAQA&_nc_gid=62j-fWfUFMxiG7ltnz0bIg&_nc_ss=7f289&_nc_zt=28&oh=00_Af9GeZfZzwGT2jWqy2JsDPVy1dj_4pgxn2HyimjiYP1wYQ&oe=6A34EA0A,"['FACEBOOK', 'INSTAGRAM', 'AUDIENCE_NETWORK', 'MESSENGER', 'WHATSAPP', 'THREADS']",au,cw,facebook,social,2026-W24,2026-06,"FACEBOOK, INSTAGRAM, AUDIENCE_NETWORK, MESSENGER, WHATSAPP, THREADS",True,True,True,True,True,True,Brand/Category Page,True,False,False,2026-06-15,2026-06-12 07:00:00,2026-06-15 17:13:39.776494,3
1024215850060176,,True,2026-06-11 07:00:00,2026-06-14 07:00:00,Chemist Warehouse,Chemist Warehouse,Shop Inflamax now at Chemist Warehouse!,Melt away muscle aches or tension with convenient and simple heat therapy.,Shop now,IMAGE,https://www.chemistwarehouse.com.au/buy/162985/inflamax-muscular-pain-heat-patches-reg-2-patches,www.chemistwarehouse.com.au,/buy/162985/inflamax-muscular-pain-heat-patches-reg-2-patches,,,,,,,Not Specified,,,,,,,,,,"['FACEBOOK', 'INSTAGRAM', 'THREADS']",,,,,2026-W24,2026-06,"FACEBOOK, INSTAGRAM, THREADS",True,True,False,False,True,False,SKU Product,True,True,False,2026-06-15,2026-06-11 07:00:00,2026-06-15 17:13:39.776494,4
1281202054003709,,True,2026-06-11 07:00:00,2026-06-14 07:00:00,Chemist Warehouse,Chemist Warehouse,Shop Daily Dog range now at Chemist Warehouse!,"Help support your dog’s healthy mood, rest, and daily vitality.",Shop now,IMAGE,https://www.chemistwarehouse.com.au/buy/95023/daily-dog-stress-anxiety-soft-chew-350g,www.chemistwarehouse.com.au,/buy/95023/daily-dog-stress-anxiety-soft-chew-350g,,,,,,,Not Specified,,,,,,,,,,"['FACEBOOK', 'INSTAGRAM', 'THREADS']",,,,,2026-W24,2026-06,"FACEBOOK, INSTAGRAM, THREADS",True,True,False,False,True,False,SKU Product,True,True,False,2026-06-15,2026-06-11 07:00:00,2026-06-15 17:13:39.776494,4
1315405264064502,,True,2026-06-11 07:00:00,2026-06-14 07:00:00,Chemist Warehouse,Chemist Warehouse,Shop Swisspers now at Chemist Warehouse!,"Here’s a hot tip! Actually, make that 3. A variety pack for all your beauty needs.",Shop now,IMAGE,https://www.chemistwarehouse.com.au/shop-online/1023/swisspers,www.chemistwarehouse.com.au,/shop-online/1023/swisspers,,,,,,,Not Specified,,,,,,,,,,"['FACEBOOK', 'INSTAGRAM', 'THREADS']",,,,,2026-W24,2026-06,"FACEBOOK, INSTAGRAM, THREADS",True,True,False,False,True,False,Brand/Category Page,True,True,False,2026-06-15,2026-06-11 07:00:00,2026-06-15 17:13:39.776494,4
